sport,event_id,event_name,bookmaker,team,price
soccer_efl_champ,6b0ba4a1d01c0397152989a00dd1993a,Ipswich Town vs Southampton,BetRivers,Ipswich Town,2.4
soccer_efl_champ,6b0ba4a1d01c0397152989a00dd1993a,Ipswich Town vs Southampton,BetRivers,Southampton,2.88
soccer_efl_champ,6b0ba4a1d01c0397152989a00dd1993a,Ipswich Town vs Southampton,BetRivers,Draw,3.35
soccer_efl_champ,6b0ba4a1d01c0397152989a00dd1993a,Ipswich Town vs Southampton,betPARX,Ipswich Town,2.4
soccer_efl_champ,6b0ba4a1d01c0397152989a00dd1993a,Ipswich Town vs Southampton,betPARX,Southampton,2.88
soccer_efl_champ,6b0ba4a1d01c0397152989a00dd1993a,Ipswich Town vs Southampton,betPARX,Draw,3.35
soccer_efl_champ,6b0ba4a1d01c0397152989a00dd1993a,Ipswich Town vs Southampton,SI Sportsbook,Ipswich Town,2.4
soccer_efl_champ,6b0ba4a1d01c0397152989a00dd1993a,Ipswich Town vs Southampton,SI Sportsbook,Southampton,2.8
soccer_efl_champ,6b0ba4a1d01c0397152989a00dd1993a,Ipswich Town vs Southampton,SI Sportsbook,Draw,3.4
soccer_efl_champ,3b991275511d9923d9b6503f6c6febba,Leeds United vs Hull City,WynnBET,Hull City,7.25
soccer_efl_champ,3b991275511d9923d9b6503f6c6febba,Leeds United vs Hull City,WynnBET,Leeds United,1.4
soccer_efl_champ,3b991275511d9923d9b6503f6c6febba,Leeds United vs Hull City,WynnBET,Draw,4.4
soccer_efl_champ,3b991275511d9923d9b6503f6c6febba,Leeds United vs Hull City,FanDuel,Hull City,7.0
soccer_efl_champ,3b991275511d9923d9b6503f6c6febba,Leeds United vs Hull City,FanDuel,Leeds United,1.42
soccer_efl_champ,3b991275511d9923d9b6503f6c6febba,Leeds United vs Hull City,FanDuel,Draw,4.4
soccer_efl_champ,3b991275511d9923d9b6503f6c6febba,Leeds United vs Hull City,PointsBet (US),Hull City,7.5
soccer_efl_champ,3b991275511d9923d9b6503f6c6febba,Leeds United vs Hull City,PointsBet (US),Leeds United,1.42
soccer_efl_champ,3b991275511d9923d9b6503f6c6febba,Leeds United vs Hull City,PointsBet (US),Draw,4.5
soccer_efl_champ,3b991275511d9923d9b6503f6c6febba,Leeds United vs Hull City,betPARX,Hull City,6.5
soccer_efl_champ,3b991275511d9923d9b6503f6c6febba,Leeds United vs Hull City,betPARX,Leeds United,1.44
soccer_efl_champ,3b991275511d9923d9b6503f6c6febba,Leeds United vs Hull City,betPARX,Draw,4.5
soccer_efl_champ,3b991275511d9923d9b6503f6c6febba,Leeds United vs Hull City,BetRivers,Hull City,6.5
soccer_efl_champ,3b991275511d9923d9b6503f6c6febba,Leeds United vs Hull City,BetRivers,Leeds United,1.44
soccer_efl_champ,3b991275511d9923d9b6503f6c6febba,Leeds United vs Hull City,BetRivers,Draw,4.5
soccer_efl_champ,3b991275511d9923d9b6503f6c6febba,Leeds United vs Hull City,SI Sportsbook,Hull City,7.5
soccer_efl_champ,3b991275511d9923d9b6503f6c6febba,Leeds United vs Hull City,SI Sportsbook,Leeds United,1.44
soccer_efl_champ,3b991275511d9923d9b6503f6c6febba,Leeds United vs Hull City,SI Sportsbook,Draw,4.33
soccer_france_ligue_one,f52b50f0b2bd05369529954766c0fddb,Lille vs RC Lens,FanDuel,Lille,2.1
soccer_france_ligue_one,f52b50f0b2bd05369529954766c0fddb,Lille vs RC Lens,FanDuel,RC Lens,3.5
soccer_france_ligue_one,f52b50f0b2bd05369529954766c0fddb,Lille vs RC Lens,FanDuel,Draw,3.4
soccer_france_ligue_one,f52b50f0b2bd05369529954766c0fddb,Lille vs RC Lens,DraftKings,Lille,2.1
soccer_france_ligue_one,f52b50f0b2bd05369529954766c0fddb,Lille vs RC Lens,DraftKings,RC Lens,3.55
soccer_france_ligue_one,f52b50f0b2bd05369529954766c0fddb,Lille vs RC Lens,DraftKings,Draw,3.4
soccer_france_ligue_one,f52b50f0b2bd05369529954766c0fddb,Lille vs RC Lens,ESPN BET,Lille,2.05
soccer_france_ligue_one,f52b50f0b2bd05369529954766c0fddb,Lille vs RC Lens,ESPN BET,RC Lens,3.5
soccer_france_ligue_one,f52b50f0b2bd05369529954766c0fddb,Lille vs RC Lens,ESPN BET,Draw,3.5
soccer_france_ligue_one,f52b50f0b2bd05369529954766c0fddb,Lille vs RC Lens,Caesars,Lille,2.05
soccer_france_ligue_one,f52b50f0b2bd05369529954766c0fddb,Lille vs RC Lens,Caesars,RC Lens,3.6
soccer_france_ligue_one,f52b50f0b2bd05369529954766c0fddb,Lille vs RC Lens,Caesars,Draw,3.4
soccer_france_ligue_one,f52b50f0b2bd05369529954766c0fddb,Lille vs RC Lens,BetMGM,Lille,2.05
soccer_france_ligue_one,f52b50f0b2bd05369529954766c0fddb,Lille vs RC Lens,BetMGM,RC Lens,3.4
soccer_france_ligue_one,f52b50f0b2bd05369529954766c0fddb,Lille vs RC Lens,BetMGM,Draw,3.5
soccer_france_ligue_one,f52b50f0b2bd05369529954766c0fddb,Lille vs RC Lens,BetRivers,Lille,2.1
soccer_france_ligue_one,f52b50f0b2bd05369529954766c0fddb,Lille vs RC Lens,BetRivers,RC Lens,3.55
soccer_france_ligue_one,f52b50f0b2bd05369529954766c0fddb,Lille vs RC Lens,BetRivers,Draw,3.4
soccer_france_ligue_one,f52b50f0b2bd05369529954766c0fddb,Lille vs RC Lens,betPARX,Lille,2.1
soccer_france_ligue_one,f52b50f0b2bd05369529954766c0fddb,Lille vs RC Lens,betPARX,RC Lens,3.55
soccer_france_ligue_one,f52b50f0b2bd05369529954766c0fddb,Lille vs RC Lens,betPARX,Draw,3.4
soccer_france_ligue_one,f52b50f0b2bd05369529954766c0fddb,Lille vs RC Lens,PointsBet (US),Lille,2.1
soccer_france_ligue_one,f52b50f0b2bd05369529954766c0fddb,Lille vs RC Lens,PointsBet (US),RC Lens,3.5
soccer_france_ligue_one,f52b50f0b2bd05369529954766c0fddb,Lille vs RC Lens,PointsBet (US),Draw,3.4
soccer_france_ligue_one,f52b50f0b2bd05369529954766c0fddb,Lille vs RC Lens,WynnBET,Lille,2.15
soccer_france_ligue_one,f52b50f0b2bd05369529954766c0fddb,Lille vs RC Lens,WynnBET,RC Lens,3.65
soccer_france_ligue_one,f52b50f0b2bd05369529954766c0fddb,Lille vs RC Lens,WynnBET,Draw,3.44
soccer_france_ligue_one,f52b50f0b2bd05369529954766c0fddb,Lille vs RC Lens,SI Sportsbook,Lille,2.1
soccer_france_ligue_one,f52b50f0b2bd05369529954766c0fddb,Lille vs RC Lens,SI Sportsbook,RC Lens,3.5
soccer_france_ligue_one,f52b50f0b2bd05369529954766c0fddb,Lille vs RC Lens,SI Sportsbook,Draw,3.25
soccer_france_ligue_one,0f7c41bf84ba09760bd982846d880661,Metz vs AS Monaco,FanDuel,AS Monaco,1.53
soccer_france_ligue_one,0f7c41bf84ba09760bd982846d880661,Metz vs AS Monaco,FanDuel,Metz,5.5
soccer_france_ligue_one,0f7c41bf84ba09760bd982846d880661,Metz vs AS Monaco,FanDuel,Draw,4.1
soccer_france_ligue_one,0f7c41bf84ba09760bd982846d880661,Metz vs AS Monaco,DraftKings,AS Monaco,1.61
soccer_france_ligue_one,0f7c41bf84ba09760bd982846d880661,Metz vs AS Monaco,DraftKings,Metz,5.25
soccer_france_ligue_one,0f7c41bf84ba09760bd982846d880661,Metz vs AS Monaco,DraftKings,Draw,4.3
soccer_france_ligue_one,0f7c41bf84ba09760bd982846d880661,Metz vs AS Monaco,ESPN BET,AS Monaco,1.61
soccer_france_ligue_one,0f7c41bf84ba09760bd982846d880661,Metz vs AS Monaco,ESPN BET,Metz,4.75
soccer_france_ligue_one,0f7c41bf84ba09760bd982846d880661,Metz vs AS Monaco,ESPN BET,Draw,4.0
soccer_france_ligue_one,0f7c41bf84ba09760bd982846d880661,Metz vs AS Monaco,BetMGM,AS Monaco,1.61
soccer_france_ligue_one,0f7c41bf84ba09760bd982846d880661,Metz vs AS Monaco,BetMGM,Metz,5.25
soccer_france_ligue_one,0f7c41bf84ba09760bd982846d880661,Metz vs AS Monaco,BetMGM,Draw,4.2
soccer_france_ligue_one,0f7c41bf84ba09760bd982846d880661,Metz vs AS Monaco,Caesars,AS Monaco,1.61
soccer_france_ligue_one,0f7c41bf84ba09760bd982846d880661,Metz vs AS Monaco,Caesars,Metz,5.25
soccer_france_ligue_one,0f7c41bf84ba09760bd982846d880661,Metz vs AS Monaco,Caesars,Draw,4.0
soccer_france_ligue_one,0f7c41bf84ba09760bd982846d880661,Metz vs AS Monaco,BetRivers,AS Monaco,1.61
soccer_france_ligue_one,0f7c41bf84ba09760bd982846d880661,Metz vs AS Monaco,BetRivers,Metz,5.2
soccer_france_ligue_one,0f7c41bf84ba09760bd982846d880661,Metz vs AS Monaco,BetRivers,Draw,4.2
soccer_france_ligue_one,0f7c41bf84ba09760bd982846d880661,Metz vs AS Monaco,betPARX,AS Monaco,1.61
soccer_france_ligue_one,0f7c41bf84ba09760bd982846d880661,Metz vs AS Monaco,betPARX,Metz,5.2
soccer_france_ligue_one,0f7c41bf84ba09760bd982846d880661,Metz vs AS Monaco,betPARX,Draw,4.2
soccer_france_ligue_one,0f7c41bf84ba09760bd982846d880661,Metz vs AS Monaco,PointsBet (US),AS Monaco,1.59
soccer_france_ligue_one,0f7c41bf84ba09760bd982846d880661,Metz vs AS Monaco,PointsBet (US),Metz,5.25
soccer_france_ligue_one,0f7c41bf84ba09760bd982846d880661,Metz vs AS Monaco,PointsBet (US),Draw,4.3
soccer_france_ligue_one,0f7c41bf84ba09760bd982846d880661,Metz vs AS Monaco,WynnBET,AS Monaco,1.63
soccer_france_ligue_one,0f7c41bf84ba09760bd982846d880661,Metz vs AS Monaco,WynnBET,Metz,5.6
soccer_france_ligue_one,0f7c41bf84ba09760bd982846d880661,Metz vs AS Monaco,WynnBET,Draw,4.2
soccer_france_ligue_one,0f7c41bf84ba09760bd982846d880661,Metz vs AS Monaco,SI Sportsbook,AS Monaco,1.57
soccer_france_ligue_one,0f7c41bf84ba09760bd982846d880661,Metz vs AS Monaco,SI Sportsbook,Metz,5.5
soccer_france_ligue_one,0f7c41bf84ba09760bd982846d880661,Metz vs AS Monaco,SI Sportsbook,Draw,4.0
soccer_france_ligue_one,74d30895af722c4a2b352ba1cbb253a2,Lyon vs Stade de Reims,FanDuel,Lyon,2.1
soccer_france_ligue_one,74d30895af722c4a2b352ba1cbb253a2,Lyon vs Stade de Reims,FanDuel,Stade de Reims,3.3
soccer_france_ligue_one,74d30895af722c4a2b352ba1cbb253a2,Lyon vs Stade de Reims,FanDuel,Draw,3.5
soccer_france_ligue_one,74d30895af722c4a2b352ba1cbb253a2,Lyon vs Stade de Reims,DraftKings,Lyon,2.15
soccer_france_ligue_one,74d30895af722c4a2b352ba1cbb253a2,Lyon vs Stade de Reims,DraftKings,Stade de Reims,3.3
soccer_france_ligue_one,74d30895af722c4a2b352ba1cbb253a2,Lyon vs Stade de Reims,DraftKings,Draw,3.6
soccer_france_ligue_one,74d30895af722c4a2b352ba1cbb253a2,Lyon vs Stade de Reims,ESPN BET,Lyon,2.1
soccer_france_ligue_one,74d30895af722c4a2b352ba1cbb253a2,Lyon vs Stade de Reims,ESPN BET,Stade de Reims,3.2
soccer_france_ligue_one,74d30895af722c4a2b352ba1cbb253a2,Lyon vs Stade de Reims,ESPN BET,Draw,3.55
soccer_france_ligue_one,74d30895af722c4a2b352ba1cbb253a2,Lyon vs Stade de Reims,Caesars,Lyon,2.15
soccer_france_ligue_one,74d30895af722c4a2b352ba1cbb253a2,Lyon vs Stade de Reims,Caesars,Stade de Reims,3.3
soccer_france_ligue_one,74d30895af722c4a2b352ba1cbb253a2,Lyon vs Stade de Reims,Caesars,Draw,3.5
soccer_france_ligue_one,74d30895af722c4a2b352ba1cbb253a2,Lyon vs Stade de Reims,betPARX,Lyon,2.12
soccer_france_ligue_one,74d30895af722c4a2b352ba1cbb253a2,Lyon vs Stade de Reims,betPARX,Stade de Reims,3.25
soccer_france_ligue_one,74d30895af722c4a2b352ba1cbb253a2,Lyon vs Stade de Reims,betPARX,Draw,3.65
soccer_france_ligue_one,74d30895af722c4a2b352ba1cbb253a2,Lyon vs Stade de Reims,BetRivers,Lyon,2.12
soccer_france_ligue_one,74d30895af722c4a2b352ba1cbb253a2,Lyon vs Stade de Reims,BetRivers,Stade de Reims,3.25
soccer_france_ligue_one,74d30895af722c4a2b352ba1cbb253a2,Lyon vs Stade de Reims,BetRivers,Draw,3.65
soccer_france_ligue_one,74d30895af722c4a2b352ba1cbb253a2,Lyon vs Stade de Reims,PointsBet (US),Lyon,2.1
soccer_france_ligue_one,74d30895af722c4a2b352ba1cbb253a2,Lyon vs Stade de Reims,PointsBet (US),Stade de Reims,3.3
soccer_france_ligue_one,74d30895af722c4a2b352ba1cbb253a2,Lyon vs Stade de Reims,PointsBet (US),Draw,3.6
soccer_france_ligue_one,74d30895af722c4a2b352ba1cbb253a2,Lyon vs Stade de Reims,WynnBET,Lyon,2.18
soccer_france_ligue_one,74d30895af722c4a2b352ba1cbb253a2,Lyon vs Stade de Reims,WynnBET,Stade de Reims,3.4
soccer_france_ligue_one,74d30895af722c4a2b352ba1cbb253a2,Lyon vs Stade de Reims,WynnBET,Draw,3.6
soccer_france_ligue_one,74d30895af722c4a2b352ba1cbb253a2,Lyon vs Stade de Reims,SI Sportsbook,Lyon,2.1
soccer_france_ligue_one,74d30895af722c4a2b352ba1cbb253a2,Lyon vs Stade de Reims,SI Sportsbook,Stade de Reims,3.25
soccer_france_ligue_one,74d30895af722c4a2b352ba1cbb253a2,Lyon vs Stade de Reims,SI Sportsbook,Draw,3.5
soccer_france_ligue_one,d9ec4cc317a2b14d3d5d46015c1c6b5c,Lorient vs Brest,DraftKings,Brest,1.95
soccer_france_ligue_one,d9ec4cc317a2b14d3d5d46015c1c6b5c,Lorient vs Brest,DraftKings,Lorient,3.9
soccer_france_ligue_one,d9ec4cc317a2b14d3d5d46015c1c6b5c,Lorient vs Brest,DraftKings,Draw,3.35
soccer_france_ligue_one,d9ec4cc317a2b14d3d5d46015c1c6b5c,Lorient vs Brest,ESPN BET,Brest,2.0
soccer_france_ligue_one,d9ec4cc317a2b14d3d5d46015c1c6b5c,Lorient vs Brest,ESPN BET,Lorient,3.75
soccer_france_ligue_one,d9ec4cc317a2b14d3d5d46015c1c6b5c,Lorient vs Brest,ESPN BET,Draw,3.3
soccer_france_ligue_one,d9ec4cc317a2b14d3d5d46015c1c6b5c,Lorient vs Brest,BetMGM,Brest,2.0
soccer_france_ligue_one,d9ec4cc317a2b14d3d5d46015c1c6b5c,Lorient vs Brest,BetMGM,Lorient,3.8
soccer_france_ligue_one,d9ec4cc317a2b14d3d5d46015c1c6b5c,Lorient vs Brest,BetMGM,Draw,3.4
soccer_france_ligue_one,d9ec4cc317a2b14d3d5d46015c1c6b5c,Lorient vs Brest,Caesars,Brest,1.95
soccer_france_ligue_one,d9ec4cc317a2b14d3d5d46015c1c6b5c,Lorient vs Brest,Caesars,Lorient,4.0
soccer_france_ligue_one,d9ec4cc317a2b14d3d5d46015c1c6b5c,Lorient vs Brest,Caesars,Draw,3.4
soccer_france_ligue_one,d9ec4cc317a2b14d3d5d46015c1c6b5c,Lorient vs Brest,FanDuel,Brest,1.83
soccer_france_ligue_one,d9ec4cc317a2b14d3d5d46015c1c6b5c,Lorient vs Brest,FanDuel,Lorient,4.1
soccer_france_ligue_one,d9ec4cc317a2b14d3d5d46015c1c6b5c,Lorient vs Brest,FanDuel,Draw,3.4
soccer_france_ligue_one,d9ec4cc317a2b14d3d5d46015c1c6b5c,Lorient vs Brest,BetRivers,Brest,1.96
soccer_france_ligue_one,d9ec4cc317a2b14d3d5d46015c1c6b5c,Lorient vs Brest,BetRivers,Lorient,3.9
soccer_france_ligue_one,d9ec4cc317a2b14d3d5d46015c1c6b5c,Lorient vs Brest,BetRivers,Draw,3.45
soccer_france_ligue_one,d9ec4cc317a2b14d3d5d46015c1c6b5c,Lorient vs Brest,betPARX,Brest,1.96
soccer_france_ligue_one,d9ec4cc317a2b14d3d5d46015c1c6b5c,Lorient vs Brest,betPARX,Lorient,3.9
soccer_france_ligue_one,d9ec4cc317a2b14d3d5d46015c1c6b5c,Lorient vs Brest,betPARX,Draw,3.45
soccer_france_ligue_one,d9ec4cc317a2b14d3d5d46015c1c6b5c,Lorient vs Brest,PointsBet (US),Brest,1.95
soccer_france_ligue_one,d9ec4cc317a2b14d3d5d46015c1c6b5c,Lorient vs Brest,PointsBet (US),Lorient,4.0
soccer_france_ligue_one,d9ec4cc317a2b14d3d5d46015c1c6b5c,Lorient vs Brest,PointsBet (US),Draw,3.4
soccer_france_ligue_one,d9ec4cc317a2b14d3d5d46015c1c6b5c,Lorient vs Brest,WynnBET,Brest,2.02
soccer_france_ligue_one,d9ec4cc317a2b14d3d5d46015c1c6b5c,Lorient vs Brest,WynnBET,Lorient,4.1
soccer_france_ligue_one,d9ec4cc317a2b14d3d5d46015c1c6b5c,Lorient vs Brest,WynnBET,Draw,3.44
soccer_france_ligue_one,d9ec4cc317a2b14d3d5d46015c1c6b5c,Lorient vs Brest,SI Sportsbook,Brest,2.0
soccer_france_ligue_one,d9ec4cc317a2b14d3d5d46015c1c6b5c,Lorient vs Brest,SI Sportsbook,Lorient,4.0
soccer_france_ligue_one,d9ec4cc317a2b14d3d5d46015c1c6b5c,Lorient vs Brest,SI Sportsbook,Draw,3.25
soccer_france_ligue_one,9752475e211aa045ed830b3947574bc6,Clermont vs Toulouse,FanDuel,Clermont,3.0
soccer_france_ligue_one,9752475e211aa045ed830b3947574bc6,Clermont vs Toulouse,FanDuel,Toulouse,2.35
soccer_france_ligue_one,9752475e211aa045ed830b3947574bc6,Clermont vs Toulouse,FanDuel,Draw,3.3
soccer_france_ligue_one,9752475e211aa045ed830b3947574bc6,Clermont vs Toulouse,DraftKings,Clermont,3.0
soccer_france_ligue_one,9752475e211aa045ed830b3947574bc6,Clermont vs Toulouse,DraftKings,Toulouse,2.35
soccer_france_ligue_one,9752475e211aa045ed830b3947574bc6,Clermont vs Toulouse,DraftKings,Draw,3.25
soccer_france_ligue_one,9752475e211aa045ed830b3947574bc6,Clermont vs Toulouse,ESPN BET,Clermont,2.95
soccer_france_ligue_one,9752475e211aa045ed830b3947574bc6,Clermont vs Toulouse,ESPN BET,Toulouse,2.3
soccer_france_ligue_one,9752475e211aa045ed830b3947574bc6,Clermont vs Toulouse,ESPN BET,Draw,3.3
soccer_france_ligue_one,9752475e211aa045ed830b3947574bc6,Clermont vs Toulouse,BetMGM,Clermont,2.9
soccer_france_ligue_one,9752475e211aa045ed830b3947574bc6,Clermont vs Toulouse,BetMGM,Toulouse,2.35
soccer_france_ligue_one,9752475e211aa045ed830b3947574bc6,Clermont vs Toulouse,BetMGM,Draw,3.5
soccer_france_ligue_one,9752475e211aa045ed830b3947574bc6,Clermont vs Toulouse,Caesars,Clermont,3.0
soccer_france_ligue_one,9752475e211aa045ed830b3947574bc6,Clermont vs Toulouse,Caesars,Toulouse,2.35
soccer_france_ligue_one,9752475e211aa045ed830b3947574bc6,Clermont vs Toulouse,Caesars,Draw,3.3
soccer_france_ligue_one,9752475e211aa045ed830b3947574bc6,Clermont vs Toulouse,betPARX,Clermont,3.0
soccer_france_ligue_one,9752475e211aa045ed830b3947574bc6,Clermont vs Toulouse,betPARX,Toulouse,2.35
soccer_france_ligue_one,9752475e211aa045ed830b3947574bc6,Clermont vs Toulouse,betPARX,Draw,3.4
soccer_france_ligue_one,9752475e211aa045ed830b3947574bc6,Clermont vs Toulouse,BetRivers,Clermont,3.0
soccer_france_ligue_one,9752475e211aa045ed830b3947574bc6,Clermont vs Toulouse,BetRivers,Toulouse,2.35
soccer_france_ligue_one,9752475e211aa045ed830b3947574bc6,Clermont vs Toulouse,BetRivers,Draw,3.4
soccer_france_ligue_one,9752475e211aa045ed830b3947574bc6,Clermont vs Toulouse,PointsBet (US),Clermont,3.0
soccer_france_ligue_one,9752475e211aa045ed830b3947574bc6,Clermont vs Toulouse,PointsBet (US),Toulouse,2.35
soccer_france_ligue_one,9752475e211aa045ed830b3947574bc6,Clermont vs Toulouse,PointsBet (US),Draw,3.4
soccer_france_ligue_one,9752475e211aa045ed830b3947574bc6,Clermont vs Toulouse,WynnBET,Clermont,3.05
soccer_france_ligue_one,9752475e211aa045ed830b3947574bc6,Clermont vs Toulouse,WynnBET,Toulouse,2.45
soccer_france_ligue_one,9752475e211aa045ed830b3947574bc6,Clermont vs Toulouse,WynnBET,Draw,3.4
soccer_france_ligue_one,9752475e211aa045ed830b3947574bc6,Clermont vs Toulouse,SI Sportsbook,Clermont,3.0
soccer_france_ligue_one,9752475e211aa045ed830b3947574bc6,Clermont vs Toulouse,SI Sportsbook,Toulouse,2.38
soccer_france_ligue_one,9752475e211aa045ed830b3947574bc6,Clermont vs Toulouse,SI Sportsbook,Draw,3.25
soccer_france_ligue_one,154154a5a06a0799623705d8d87b8699,Le Havre vs Montpellier,FanDuel,Le Havre,2.6
soccer_france_ligue_one,154154a5a06a0799623705d8d87b8699,Le Havre vs Montpellier,FanDuel,Montpellier,2.8
soccer_france_ligue_one,154154a5a06a0799623705d8d87b8699,Le Havre vs Montpellier,FanDuel,Draw,3.2
soccer_france_ligue_one,154154a5a06a0799623705d8d87b8699,Le Havre vs Montpellier,DraftKings,Le Havre,2.6
soccer_france_ligue_one,154154a5a06a0799623705d8d87b8699,Le Havre vs Montpellier,DraftKings,Montpellier,2.65
soccer_france_ligue_one,154154a5a06a0799623705d8d87b8699,Le Havre vs Montpellier,DraftKings,Draw,3.3
soccer_france_ligue_one,154154a5a06a0799623705d8d87b8699,Le Havre vs Montpellier,ESPN BET,Le Havre,2.6
soccer_france_ligue_one,154154a5a06a0799623705d8d87b8699,Le Havre vs Montpellier,ESPN BET,Montpellier,2.65
soccer_france_ligue_one,154154a5a06a0799623705d8d87b8699,Le Havre vs Montpellier,ESPN BET,Draw,3.2
soccer_france_ligue_one,154154a5a06a0799623705d8d87b8699,Le Havre vs Montpellier,BetMGM,Le Havre,2.55
soccer_france_ligue_one,154154a5a06a0799623705d8d87b8699,Le Havre vs Montpellier,BetMGM,Montpellier,2.65
soccer_france_ligue_one,154154a5a06a0799623705d8d87b8699,Le Havre vs Montpellier,BetMGM,Draw,3.4
soccer_france_ligue_one,154154a5a06a0799623705d8d87b8699,Le Havre vs Montpellier,Caesars,Le Havre,2.6
soccer_france_ligue_one,154154a5a06a0799623705d8d87b8699,Le Havre vs Montpellier,Caesars,Montpellier,2.7
soccer_france_ligue_one,154154a5a06a0799623705d8d87b8699,Le Havre vs Montpellier,Caesars,Draw,3.3
soccer_france_ligue_one,154154a5a06a0799623705d8d87b8699,Le Havre vs Montpellier,BetRivers,Le Havre,2.63
soccer_france_ligue_one,154154a5a06a0799623705d8d87b8699,Le Havre vs Montpellier,BetRivers,Montpellier,2.7
soccer_france_ligue_one,154154a5a06a0799623705d8d87b8699,Le Havre vs Montpellier,BetRivers,Draw,3.35
soccer_france_ligue_one,154154a5a06a0799623705d8d87b8699,Le Havre vs Montpellier,betPARX,Le Havre,2.63
soccer_france_ligue_one,154154a5a06a0799623705d8d87b8699,Le Havre vs Montpellier,betPARX,Montpellier,2.7
soccer_france_ligue_one,154154a5a06a0799623705d8d87b8699,Le Havre vs Montpellier,betPARX,Draw,3.35
soccer_france_ligue_one,154154a5a06a0799623705d8d87b8699,Le Havre vs Montpellier,PointsBet (US),Le Havre,2.6
soccer_france_ligue_one,154154a5a06a0799623705d8d87b8699,Le Havre vs Montpellier,PointsBet (US),Montpellier,2.65
soccer_france_ligue_one,154154a5a06a0799623705d8d87b8699,Le Havre vs Montpellier,PointsBet (US),Draw,3.4
soccer_france_ligue_one,154154a5a06a0799623705d8d87b8699,Le Havre vs Montpellier,WynnBET,Le Havre,2.72
soccer_france_ligue_one,154154a5a06a0799623705d8d87b8699,Le Havre vs Montpellier,WynnBET,Montpellier,2.78
soccer_france_ligue_one,154154a5a06a0799623705d8d87b8699,Le Havre vs Montpellier,WynnBET,Draw,3.3
soccer_france_ligue_one,154154a5a06a0799623705d8d87b8699,Le Havre vs Montpellier,SI Sportsbook,Le Havre,2.6
soccer_france_ligue_one,154154a5a06a0799623705d8d87b8699,Le Havre vs Montpellier,SI Sportsbook,Montpellier,2.75
soccer_france_ligue_one,154154a5a06a0799623705d8d87b8699,Le Havre vs Montpellier,SI Sportsbook,Draw,3.2
soccer_france_ligue_one,b58b3733de3a0b7467e7c719f781844d,Nice vs Nantes,FanDuel,Nantes,5.2
soccer_france_ligue_one,b58b3733de3a0b7467e7c719f781844d,Nice vs Nantes,FanDuel,Nice,1.71
soccer_france_ligue_one,b58b3733de3a0b7467e7c719f781844d,Nice vs Nantes,FanDuel,Draw,3.4
soccer_france_ligue_one,b58b3733de3a0b7467e7c719f781844d,Nice vs Nantes,DraftKings,Nantes,4.9
soccer_france_ligue_one,b58b3733de3a0b7467e7c719f781844d,Nice vs Nantes,DraftKings,Nice,1.74
soccer_france_ligue_one,b58b3733de3a0b7467e7c719f781844d,Nice vs Nantes,DraftKings,Draw,3.5
soccer_france_ligue_one,b58b3733de3a0b7467e7c719f781844d,Nice vs Nantes,ESPN BET,Nantes,4.5
soccer_france_ligue_one,b58b3733de3a0b7467e7c719f781844d,Nice vs Nantes,ESPN BET,Nice,1.74
soccer_france_ligue_one,b58b3733de3a0b7467e7c719f781844d,Nice vs Nantes,ESPN BET,Draw,3.5
soccer_france_ligue_one,b58b3733de3a0b7467e7c719f781844d,Nice vs Nantes,BetMGM,Nantes,4.8
soccer_france_ligue_one,b58b3733de3a0b7467e7c719f781844d,Nice vs Nantes,BetMGM,Nice,1.74
soccer_france_ligue_one,b58b3733de3a0b7467e7c719f781844d,Nice vs Nantes,BetMGM,Draw,3.6
soccer_france_ligue_one,b58b3733de3a0b7467e7c719f781844d,Nice vs Nantes,Caesars,Nantes,5.0
soccer_france_ligue_one,b58b3733de3a0b7467e7c719f781844d,Nice vs Nantes,Caesars,Nice,1.74
soccer_france_ligue_one,b58b3733de3a0b7467e7c719f781844d,Nice vs Nantes,Caesars,Draw,3.5
soccer_france_ligue_one,b58b3733de3a0b7467e7c719f781844d,Nice vs Nantes,BetRivers,Nantes,5.25
soccer_france_ligue_one,b58b3733de3a0b7467e7c719f781844d,Nice vs Nantes,BetRivers,Nice,1.72
soccer_france_ligue_one,b58b3733de3a0b7467e7c719f781844d,Nice vs Nantes,BetRivers,Draw,3.55
soccer_france_ligue_one,b58b3733de3a0b7467e7c719f781844d,Nice vs Nantes,betPARX,Nantes,5.25
soccer_france_ligue_one,b58b3733de3a0b7467e7c719f781844d,Nice vs Nantes,betPARX,Nice,1.72
soccer_france_ligue_one,b58b3733de3a0b7467e7c719f781844d,Nice vs Nantes,betPARX,Draw,3.55
soccer_france_ligue_one,b58b3733de3a0b7467e7c719f781844d,Nice vs Nantes,PointsBet (US),Nantes,5.0
soccer_france_ligue_one,b58b3733de3a0b7467e7c719f781844d,Nice vs Nantes,PointsBet (US),Nice,1.74
soccer_france_ligue_one,b58b3733de3a0b7467e7c719f781844d,Nice vs Nantes,PointsBet (US),Draw,3.5
soccer_france_ligue_one,b58b3733de3a0b7467e7c719f781844d,Nice vs Nantes,WynnBET,Nantes,5.4
soccer_france_ligue_one,b58b3733de3a0b7467e7c719f781844d,Nice vs Nantes,WynnBET,Nice,1.79
soccer_france_ligue_one,b58b3733de3a0b7467e7c719f781844d,Nice vs Nantes,WynnBET,Draw,3.5
soccer_france_ligue_one,b58b3733de3a0b7467e7c719f781844d,Nice vs Nantes,SI Sportsbook,Nantes,5.0
